Unnamed: 0	CTRL_4H	CTRL_24H	SWTX143_50mpk_4h	SWTX143_50mpk_24h	SWTX143_25mpk_4h	SWTX143_25mpk_24h	SWTX143_10mpk_4h	SWTX143_10mpk_24h
RPS21	0.0210839698925214	0.0270630047134041	0.032061674030264	0.0280110130343441	0.0312506823624308	0.0293133601108651	0.0259171892255606	0.0316388148126751
CABLES2	0.00233464637330337	0.00289914271520943	0.00365595416909373	0.0029926312669697	0.0032136327002357	0.00306887303163	0.00338306653331947	0.00256280328978757
RBBP8NL	0	4.19086893476493E-06	0	0	0	0	0	2.97353553374963E-05
GATA5	0.000613413414943233	0.000813868277740467	0.00149825913807333	0.00120265538868767	0.0011553930447176	0.00115866681507107	0.00117363321325127	0.000783524495823667
C20orf166-AS1	0	4.19086893476493E-06	2.8475188639579E-05	7.05571901304603E-06	0	0	0	0
MIR1-1HG	0	4.19086893476493E-06	0	0	0	0	0	0
MIR1-1	0	0	0	0	0	0	0	0
MIR133A2	0	0	0	0	0	0	0	0
SLCO4A1	0.0005119488805703	0.0008273170955773	0.000573551884476033	0.0003080105893522	0.000510682222794533	0.000412941545085033	0.0004860384278432	0.000214446486352233
SLCO4A1-AS1	0.000111058544344486	8.91328589191927E-05	7.59327304804223E-05	2.88548293009531E-05	7.91326538993536E-05	5.13868796547734E-05	4.94780698069795E-05	4.80440855260821E-05
NTSR1	2.7204795360937E-05	1.68700120368264E-05	5.03693950017432E-05	5.13357997519024E-05	3.47011759705861E-05	3.62097643437719E-05	3.02433688558842E-05	2.11938284975343E-05
LINC00659	5.27643228754447E-06	4.02508432551663E-06	7.80402531625813E-06	7.05571901304603E-06	1.38721267357499E-05	4.9322797983684E-06	4.23441734417343E-06	4.22454290445773E-06
MRGBP	0.00304614709985007	0.00331566318205543	0.00269032993676057	0.002670014169319	0.00277875112289903	0.00288423894147733	0.00307594046290597	0.00284642109294677
OGFR-AS1	7.01584741610832E-05	8.4184275574866E-05	8.63537824098136E-05	7.34259332070409E-05	0.00011892184517175	5.45483075484037E-05	8.69495677836362E-05	8.47966410459183E-05
OGFR	0.0037591570407385	0.00477861761188153	0.00473856526735683	0.00352126037573577	0.0047376051881557	0.00477420731455727	0.00458342266350217	0.0036550110063455
COL8A1	0.0154121142066424	0.020971168543719	0.00239769387588397	0.00221228297047607	0.0053979050215149	0.00644700372338543	0.0151627843605423	0.00986356091495207
COL6A1	0.193363847538264	0.217646284533256	0.250317108912459	0.193089314563922	0.209308087326733	0.25826595456142	0.264630408748583	0.19386643567682
TCFL5	0.00241715158069703	0.00250661996431517	0.0025734809167246	0.00208484791293843	0.002628753776335	0.0028956660900568	0.00297238223765413	0.00207863117269027
DPH3P1	0.000304646748154167	0.0002444314494369	0.000261507433307067	0.000219354823205067	0.000250622793486567	0.000316131066756733	0.000284268662293233	0.00021733158466113
DIDO1	0.00860660448775637	0.0102946441333047	0.0123111155657417	0.0104005273374436	0.0105145321273517	0.0107610575891976	0.0116975542099938	0.0082167693924965
GID8	0.004943518778843	0.00517274789038007	0.0058606575632484	0.005336340852422	0.00602651591124277	0.0060810651665967	0.00638339919420543	0.00527018423101143
SLC17A9	0	4.02508432551663E-06	0	0	2.2826545089391E-05	0	0	0
BHLHE23	0	0	0	0	0	0	0	0
LOC63930	0	0	0	0	0	0	0	0
LINC00029	0	0	0	0	0	0	0	0
LINC01056	0	0	0	0	0	0	0	0
HAR1B	9.24147645813653E-06	3.41781295899161E-05	6.58098227741473E-06	7.05571901304603E-06	1.04879411516328E-05	3.62097643437719E-05	9.46673861388013E-06	1.83300572443987E-05
HAR1A	3.96504417059207E-06	1.24068221950465E-05	0	1.4111438026092E-05	2.34555956255314E-05	0	1.80390687861305E-05	0
MIR124-3	0	0	0	0	0	0	0	0
YTHDF1	0.0054681537493924	0.00535934750478723	0.0061891765779559	0.0054166769930585	0.00574547716576153	0.00622989978033393	0.00681539612298907	0.00488980984252687
BIRC7	2.25284105102892E-05	1.26791431020615E-05	6.58098227741473E-06	0	5.86389890638287E-06	1.96420730439034E-05	1.7935573302227E-05	1.55373999665088E-05
MIR3196	0	0	0	0	0	0	0	0
NKAIN4	1.8482952916273E-05	1.31172486183248E-05	1.43850075936729E-05	7.5421606781911E-06	5.86389890638287E-06	2.45743528422718E-05	1.30044757558554E-05	5.6564285310255E-06
FLJ16779	0	4.19086893476493E-06	0	0	1.17277978127657E-05	0	9.26901037444853E-06	0
ARFGAP1	0.00922767585787013	0.0105800508813107	0.0103880270955705	0.00737224389562727	0.00935908870106147	0.00999689334344347	0.0111626519029971	0.00873662029404483
MIR4326	1.71715647993206E-05	1.25133584928132E-05	1.56080506325163E-05	2.94867825497221E-05	4.62404224524997E-06	8.00666154240327E-06	0	4.22454290445773E-06
COL20A1	1.59405901057924E-05	1.26791431020615E-05	2.15993798143975E-05	7.5421606781911E-06	5.86389890638287E-06	1.4709793245535E-05	5.91517993886665E-05	1.97619428709665E-05
CHRNA4	5.27643228754447E-06	0	1.56080506325163E-05	0	0	4.9322797983684E-06	0	0
LOC100130587	0	0	0	0	0	0	0	0
KCNQ2	7.93008834118413E-06	1.64319065205631E-05	5.31103076271728E-05	6.55927493616184E-05	4.40960935295154E-05	3.48191883549301E-05	3.52779618861593E-05	1.97619428709665E-05
EEF1A2	0.00464396270869233	0.00525816331354187	0.00958035015230107	0.00970150676628267	0.00730874078189567	0.00709249836924577	0.00664274396059517	0.0058030909616714
PPDPF	0.019194093774741	0.0229566170616799	0.0286660755574338	0.0216635648323383	0.0266982063803968	0.028078735228226	0.0250321685776757	0.0196766003317805
PTK6	0.000350582010354833	0.000404051846805733	0.000624681873108767	0.000614807179121133	0.000529472057912367	0.000545373248919133	0.000532374216987067	0.000392559968228233
SRMS	3.43431295986413E-05	2.55240708133713E-05	4.44218026676385E-05	7.16755850443521E-05	7.46372003113992E-05	5.77097354420088E-05	9.49194505091898E-05	6.20784858907609E-05
FNDC11	6.34593605134274E-05	9.72422758817208E-05	3.09212747172658E-05	3.68834316442892E-05	0.000119068678240167	4.91487056845436E-05	0.000103802267133168	0.0001102150124479
HELZ2	0.00794357670583997	0.00926265879488427	0.0063034445048534	0.0044846206215289	0.00683538132655103	0.00501794886463887	0.0070385212639929	0.00495896499300887
GMEB2	0.00173126618892173	0.0019454603338025	0.00202683929677833	0.00173839033366987	0.00206397496576707	0.00207596801330283	0.00202197642065127	0.001825634997826
LOC100505771	0.0001892088664862	0.000271494869719767	0.000244337776240167	0.000183007740140255	0.000272673454971367	0.000229187227330433	0.0002337926885607	0.000191984327234396
STMN3	0.0122705938865576	0.01730209952128	0.0216946826418609	0.018281564465713	0.0195190072500816	0.0208846784234809	0.0191021706976491	0.014501968193906
RTEL1	7.07585215979687E-05	0.000120575819113733	0.000115757187540432	0.000132108475139248	9.82396290053592E-05	0.000112258042990373	9.95585870606073E-05	2.96429143064497E-05
RTEL1-TNFRSF6B	0	0	0	0	0	0	0	0
TNFRSF6B	5.27643228754447E-06	4.19086893476493E-06	6.58098227741473E-06	0	9.2480844904999E-06	0	0	5.6564285310255E-06
ARFRP1	0.0025059723343102	0.00309999821841467	0.0037721326976893	0.00312400776474277	0.00322382697525047	0.00318275992554367	0.0034297632085072	0.00268066839538717
ZGPAT	0.0015595137087262	0.0017766318250515	0.00244051033526943	0.00161684690247627	0.00195383723202927	0.0017021158208964	0.00211538048981543	0.00138072109294397
LIME1	0.0014912975499387	0.00184763912272833	0.0019036596949846	0.00177323239398423	0.00190398235439937	0.0021065833823736	0.00202853048097693	0.00148126847588217
SLC2A4RG	0.0125058055470103	0.0148858272190753	0.016950591123225	0.0117536110816068	0.0154569244574452	0.0158526372308229	0.0166545445669835	0.01243609602952
ZBTB46	0.0022644383655386	0.00213559030058737	0.00256479172258467	0.00226313232856283	0.0027173916920394	0.00274207328882033	0.00278090075757193	0.0022860507813708
ZBTB46-AS1	0	8.48827416729657E-06	6.58098227741473E-06	7.05571901304603E-06	5.86389890638287E-06	4.9322797983684E-06	8.9677866511135E-06	0
ABHD16B	0.0003097005939554	0.000331137821811567	0.000380766127103967	0.000221300589865667	0.000502233495759867	0.000384727052076033	0.000390704995398367	0.000241225629405533
TPD52L2	0.0189564262582982	0.0197615970042726	0.0148820749432601	0.0120509437651295	0.015142800617537	0.0162623530734365	0.0186973139616781	0.0162593195473551
DNAJC5	0.00810384144356287	0.00893618176371457	0.0078547045032654	0.00590798592514057	0.0076615496100943	0.0083217121767143	0.0092741878117581	0.00631624972960513
MIR941-1	0	0	0	0	0	0	0	0
MIR941-2	0	0	0	0	0	0	0	0
MIR941-3	0	0	0	0	0	0	0	0
MIR941-4	0	0	0	0	0	0	0	0
MIR941-5	0	0	0	0	0	0	0	0
UCKL1	0.003325117074864	0.00401803281414793	0.00365473375454987	0.0033421485883647	0.00414055529388757	0.0038041244189723	0.00466688489373603	0.0034720162168583
MIR1914	9.73137359183008E-05	0.0001857239566891	0.000233960461158567	0.000117901432443761	0.000123986386622274	0.0002383989823549	0.0001998138543234	0.00015818798399873
MIR647	0.000110408963303867	0.000100663470081716	0.00011331110146275	0.000162813466431389	0.00014561479331295	0.00013990677757668	0.000148942424112033	0.00019627998411413
UCKL1-AS1	0.000752524316009	0.0009535628505012	0.001113529055305	0.000846859602823167	0.000930540482699267	0.00113557008436727	0.0009743460990757	0.0007242884541302
ZNF512B	0.006807703687795	0.0075405369793274	0.00983194964773507	0.0073524773177732	0.00859496858705873	0.00953425912098507	0.010254795860753	0.00682494878441613
SAMD10	0.000581990109105633	0.000753443690588733	0.0012165463085261	0.000991915633608333	0.0011069535601087	0.00111194176586357	0.001107100629905	0.000826139688992467
PRPF6	0.00968219705338637	0.0107321911153977	0.0120284030734305	0.0105157135361351	0.0116588063848115	0.0118845364133046	0.0128094146077401	0.0101968462028971
LINC00176	0.00013238685998097	0.000115533140765104	0.000138874436941433	0.0001911319471529	0.000103345888718324	0.000166719304389213	0.000109420782153358	0.000114510669327627
SOX18	0.000593148973500233	0.0003455569456853	0.000923480892883067	0.0006839463225632	0.000507968806008967	0.0005055875270439	0.0004772591067031	0.0013627698333409
TCEA2	0.002206763166561	0.00295728164549277	0.0051883869377554	0.00372612134223743	0.00441487604977317	0.00470754488323423	0.00434338764130677	0.00282871489515457
RGS19	0.0018800577870357	0.0019990773792471	0.00193352955637883	0.00148658017100983	0.00196069426916243	0.00198203712330943	0.00212354007829137	0.0016560701755978
MIR6813	0	0	0	0	0	0	4.23441734417343E-06	0
OPRL1	2.9035817491362E-05	2.93833705296396E-05	5.22258279838966E-05	2.17991102879071E-05	5.02953768351666E-05	3.43518662894384E-05	9.48252177536878E-05	3.24355715843397E-05
LKAAEAR1	0	8.05016865103323E-06	1.43850075936729E-05	0	5.86389890638287E-06	0	8.9677866511135E-06	2.67791430533142E-05
NPBWR2	0	0	0	0	0	0	0	0
MYT1	2.58934072439846E-05	2.53582862041229E-05	4.47166292154052E-05	2.26264820345733E-05	3.60878657001484E-05	2.64322508966053E-05	3.97101074697643E-05	3.9523885741933E-05
PCMTD2	0.00262377357352347	0.00307435213950823	0.0055988843911793	0.0055002775537931	0.00474253754980873	0.0050938914753312	0.0051369303108249	0.00338361627631083
LINC00266-1	3.57349311390178E-05	3.30768856366596E-05	2.18942063621643E-05	2.22855519530521E-05	2.43600678873827E-05	2.27164547879383E-05	3.07423208186508E-05	2.5418371401992E-05
MIR3648-1	0	0	0	0	0	0	0	0
MIR3648-2	0	0	0	0	0	0	0	0
MIR3687-1	0	0	0	0	0	0	0	0
MIR3687-2	0	0	0	0	0	0	0	0
TEKT4P2	0.0038411921477224	0.00473509781111317	0.0065195839522645	0.00553521479819913	0.00560590943597543	0.00644755211182537	0.00609707630197983	0.00428754253897477
TPTE	0	0	0	0	0	0	0	0
BAGE4	0	0	0	0	0	0	0	0
BAGE3	0	0	0	0	0	0	0	0
BAGE2	0	0	0	0	0	0	0	0
BAGE5	0	0	0	0	0	0	0	0
BAGE	0	0	0	0	0	0	0	0
ANKRD30BP2	0	0	0	0	0	0	0	0
MIR3156-3	0	0	0	0	0	0	0	0
LOC102724188	0	0	0	0	0	0	0	0
POTED	0	0	0	0	0	0	0	0
MIR3118-1	0	0	0	0	0	0	0	0
MIR8069-1	0	0	0	0	0	0	0	0
MIR8069-2	0	0	0	0	0	0	0	0
CYP4F29P	1.19755459352003E-05	0	2.06711633233209E-05	7.05571901304603E-06	1.51119833968828E-05	2.14129249486667E-05	2.67056317139089E-05	4.22454290445773E-06
ANKRD20A11P	5.27643228754447E-06	8.21595326028157E-06	2.15993798143975E-05	7.5421606781911E-06	1.04879411516328E-05	2.45743528422718E-05	0	1.1312857062051E-05
LIPI	5.98777296760017E-06	4.02508432551663E-06	1.43850075936729E-05	2.26264820345733E-05	1.37252936673205E-05	1.34062634062634E-05	3.70760414977942E-05	4.37484286463907E-05
RBM11	3.96504417059207E-06	1.22410375857982E-05	0	0	0	4.9322797983684E-06	8.9677866511135E-06	2.11938284975343E-05
ABCC13	0	0	0	0	0	0	0	0
HSPA13	0.0100348144939396	0.00969554419899203	0.00669659002928827	0.00599698704081723	0.0079157487316361	0.00772345172868567	0.0105596591047946	0.00730886752152537
SAMSN1	6.42511146169072E-05	2.53582862041229E-05	7.80402531625813E-06	3.59105483139991E-05	4.81328035010324E-05	2.82031028013686E-05	5.37124871511529E-05	3.24355715843397E-05
SAMSN1-AS1	5.27643228754447E-06	0	0	7.05571901304603E-06	0	8.00666154240327E-06	4.23441734417343E-06	8.44908580891547E-06
LOC388813	1.52292494257367E-05	0	2.31172494010077E-05	0	4.62404224524997E-06	6.7031317031317E-06	4.73336930694007E-06	0
NRIP1	0.00506446210703303	0.00575189649183687	0.00598764082237737	0.0051384901174672	0.0062593699506091	0.00542893407531243	0.0063589412853015	0.00589343653789393
USP25	0.00497215768496363	0.00471936189350327	0.00782623000380617	0.00781478233067807	0.0069340293176003	0.00646324219313143	0.00617975155579473	0.00724641077939033
MIR99AHG	0	0	6.58098227741473E-06	0	9.2480844904999E-06	1.29389413407717E-05	8.4688346883469E-06	5.6564285310255E-06
MIR99A	0	0	0	2.22855519530521E-05	0	0	0	2.97353553374963E-05
MIRLET7C	0	0	0	0	0	8.00666154240327E-06	0	0
MIR125B2	0	0	0	0	0	0	0	0
LINC01549	0	0	0	0	0	0	0	0
CXADR	0.0175727116052683	0.0198755707056738	0.0198216684015792	0.018361210327868	0.0197805447484451	0.0195954793622045	0.0243008335621219	0.0173040908715142
BTG3	0.00529776926120693	0.0057233835053646	0.00477116664930443	0.0048172906459272	0.00520775359545547	0.0048184816851629	0.00538415071980547	0.00603344382540663
C21orf91-OT1	5.27643228754447E-06	0	0	0	4.62404224524997E-06	0	0	0
C21orf91	0.0005673173258957	0.0006829213054462	0.0012140962155927	0.000798347058681667	0.00104055485721993	0.000920061649099367	0.00109737898120963	0.000577384867329833
CHODL-AS1	0	0	0	0	0	0	0	0
CHODL	1.99056342763845E-05	2.4316290562348E-05	6.41647494998826E-05	8.01407221385714E-05	4.0565074876969E-05	3.12774845454035E-05	2.67056317139089E-05	1.4105514339941E-05
TMPRSS15	0	4.19086893476493E-06	0	0	0	0	0	0
MIR548XHG	0	0	0	0	0	0	0	0
MIR548X	0	0	0	0	0	0	0	0
LINC00320	0	0	0	0	0	0	0	0
NCAM2	0.000167391796655967	0.0001771764342103	0.000544570509580833	0.0006061965304433	0.000422613394952667	0.000506957401922767	0.000403907199393633	0.000399555841354796
LINC00317	0	0	0	0	0	0	0	0
LINC01425	0	0	0	0	5.86389890638287E-06	0	0	0
LOC101927843	0	0	0	0	0	0	0	0
LINC00308	0	0	0	0	0	0	0	0
MIR6130	0	0	0	0	0	0	0	0
D21S2088E	0	0	0	0	0	0	0	0
LOC101927869	0	0	0	0	0	0	0	0
LOC105372751	0	0	0	0	0	0	0	0
LOC339622	0	0	0	0	0	0	0	0
LINC00158	7.93008834118413E-06	4.19086893476493E-06	1.53132240847495E-05	1.4743391274861E-05	1.95891925737034E-05	1.16354115015001E-05	8.4688346883469E-06	9.88097143548324E-06
MIR155HG	0	1.28449277113098E-05	1.53132240847495E-05	7.05571901304603E-06	0	4.9322797983684E-06	4.73336930694007E-06	4.22454290445773E-06
MIR155	0	0	0	0	0	0	0	0
LINC00515	5.98777296760017E-06	4.46318984177993E-06	7.80402531625813E-06	2.21400403694282E-05	1.63518400580157E-05	0	2.24712143697355E-05	9.88097143548324E-06
MRPL39	0.00133693247201003	0.0012598521812299	0.0015775217450944	0.0011508830541849	0.0013656575590693	0.00133622888781233	0.00137257920707893	0.00097924270094373
JAM2	4.36650194802019E-05	5.97494883895724E-05	0.00010858655216749	0.000101844227757094	9.12827065062563E-05	0.0001105949383452	3.17402247441841E-05	6.07888282146911E-05
ATP5J	0.0051311499354099	0.00616741490880133	0.0065216510557742	0.00528409070486133	0.00647860864876687	0.00650843258606333	0.0068369212890857	0.00529540868683417
GABPA	0.00565448684870427	0.00525046305472413	0.0068027271777028	0.00650385873818007	0.00601161595302803	0.00694812247532567	0.0077416256385268	0.00541855070798353
APP	0.150296960686741	0.158812257570574	0.153064987701886	0.128806995474395	0.144742683544882	0.163631341463852	0.170398002786195	0.148728569763073
CYYR1-AS1	1.99056342763845E-05	4.19086893476493E-06	0	0	0	0	0	9.88097143548324E-06
CYYR1	5.27643228754447E-06	0	7.80402531625813E-06	0	0	8.00666154240327E-06	4.53564106750847E-06	0
ADAMTS1	0.0107540325715491	0.00867768980011097	0.00321521968193647	0.00257726703190487	0.0032985553976176	0.00416982063415873	0.0049658257027345	0.00458258958333213
ADAMTS5	0.00287944139516637	0.00166254345778333	0.00218845200055283	0.0021569059166602	0.0017739322981389	0.00285747197549533	0.00229572325856307	0.00239902031374363
MIR4759	0	0	0	0	0	0	0	0
LINC00113	7.73772218222116E-05	0.000135279705187867	0.0002164959775439	0.000312929332365955	0.000219324047511233	0.000194748314891433	0.000121634344951433	0.000139786812779096
LINC00314	0	0	0	0	5.86389890638287E-06	0	0	0
LOC284825	0	0	0	0	0	0	0	0
LOC101927973	0	0	0	0	0	0	0	4.22454290445773E-06
LINC00161	0	0	0	0	0	0	0	0
N6AMT1	0.000668954913151267	0.000831105186656933	0.00102780465598283	0.000845304883447233	0.000971821478507233	0.00102837484885003	0.000960023970214233	0.000618276657530967
LTN1	0.0034224427155475	0.0034612377327198	0.00434108723655777	0.00342744959034767	0.0041384718054174	0.00382941792142643	0.0043278299836558	0.00341044259023437
RWDD2B	0.0016872981695318	0.0016309331977286	0.00162524101884157	0.00140556637936953	0.001857225021227	0.0020920912460515	0.00206397021101673	0.0016038726611425
USP16	0.00499425425336323	0.0046023651576582	0.0049574555804194	0.0049471711701347	0.00491896723332943	0.00495429447002033	0.0051201759301812	0.00497769263026887
CCT8	0.0171525192315964	0.0173213508174304	0.0177693081278091	0.0157782795275279	0.0189738847770415	0.0184446149381662	0.0199718615568369	0.0162138359948069
MAP3K7CL	0.000229589302656133	0.000213639186385867	0.000741494480828	0.000460167826616667	0.000393922950956867	0.000618292190989833	0.000458316366747	0.000317551857586733
LINC00189	0	0	0	0	0	0	0	0
BACH1	0.0045019823141054	0.0055022930137321	0.0050531021699463	0.00462237560788887	0.00564862254817423	0.00527132509970287	0.00577089349315863	0.00381787408883753
BACH1-IT2	0	0	7.5091987684914E-06	0	0	0	0	0
GRIK1	5.28260825149143E-05	5.08823570174942E-05	3.87253000335239E-05	4.40846622409592E-05	4.85733027063359E-05	4.7845175845272E-05	5.85493519419964E-05	3.80920001153652E-05
GRIK1-AS2	2.32397511903449E-05	2.14989864878546E-05	2.15993798143975E-05	2.22855519530521E-05	5.86389890638287E-06	0	0	4.52727553040051E-05
GRIK1-AS1	0	4.19086893476493E-06	0	0	0	0	4.53564106750847E-06	0
CLDN17	0	0	0	0	0	0	0	0
LINC00307	0	0	0	0	0	0	0	0
CLDN8	0	0	0	0	0	0	0	0
KRTAP24-1	0	0	0	0	0	0	0	0
KRTAP25-1	0	0	0	0	0	0	0	0
KRTAP26-1	0	0	0	0	0	0	0	0
KRTAP27-1	0	0	0	0	0	0	0	0
KRTAP23-1	0	0	0	0	0	0	0	0
KRTAP13-2	0	0	0	0	0	0	0	0
MIR4327	0	0	0	0	0	0	0	0
KRTAP13-1	0	0	0	0	0	0	0	0
KRTAP13-3	0	0	0	0	0	0	0	0
KRTAP13-4	0	0	0	0	0	0	0	0
KRTAP15-1	0	0	0	0	0	0	0	0
KRTAP19-1	0	0	0	0	0	0	0	0
KRTAP19-2	0	0	0	0	0	0	0	0
KRTAP19-3	0	0	0	0	0	0	0	0
KRTAP19-4	0	0	0	0	0	0	0	0
KRTAP19-5	0	0	0	0	0	0	0	0
KRTAP19-6	0	0	0	0	0	0	0	0
KRTAP19-7	0	0	0	0	0	0	0	0
KRTAP22-2	0	0	0	0	0	0	0	0
KRTAP6-3	0	0	0	0	0	0	0	0
KRTAP6-2	0	0	0	0	0	0	0	0
KRTAP22-1	0	0	0	0	0	0	0	0
KRTAP6-1	0	0	0	0	0	0	0	0
KRTAP20-1	0	0	0	0	0	0	0	0
KRTAP20-4	0	0	0	0	0	0	0	0
KRTAP20-2	0	0	0	0	0	0	0	0
KRTAP20-3	0	0	0	0	0	0	0	0
KRTAP21-3	0	0	0	0	0	0	0	0
KRTAP21-2	0	0	0	0	0	0	0	0
KRTAP21-1	0	0	0	0	0	0	0	0
KRTAP8-1	5.27643228754447E-06	0	0	0	0	0	0	0
HIPK4	6.42511146169072E-05	8.05016865103323E-06	5.93964633568448E-05	5.93644020952254E-05	4.96663262990395E-05	5.58518373876753E-05	4.0811506879201E-05	2.96429143064497E-05
KRTAP11-1	0	0	0	0	0	0	0	0
KRTAP19-8	0	0	0	0	0	0	0	0
TIAM1	0.000822101075246533	0.0003758518549085	0.000747646108339	0.000623613246296867	0.0004748063822765	0.000581363277034233	0.000449357842824233	0.000973026465495567
LOC150051	9.95281713819223E-06	1.22410375857982E-05	7.80402531625813E-06	0	1.17277978127657E-05	4.9322797983684E-06	1.37011559580536E-05	0
SOD1	0.0137693260085444	0.0154795933495391	0.0187694095201701	0.0145721276516741	0.0169625631805145	0.0176141570636983	0.0186820309798046	0.0142103442264821
SCAF4	0.00528162394176257	0.0050017954445853	0.0054320012218618	0.00649640797301203	0.00586751911145127	0.0057133410365683	0.0055376316306961	0.0073668027973734
HUNK	0.000381720970066633	0.000283901691914833	0.000674756441562767	0.000573204842409	0.0007371465146956	0.000762771673559	0.000519172012991767	0.000528214679133967
LINC00159	5.98777296760017E-06	0	0	0	0	4.9322797983684E-06	1.3503427718622E-05	0
MIS18A	0.0016584973186575	0.0019022866844578	0.00182325419408927	0.0016294446891446	0.00177345263676193	0.00190940210010273	0.00212813005548987	0.00173691959683237
MRAP	0.0002747387631359	0.000305436006063767	0.0003560038044287	0.000294094569823967	0.0004002091046574	0.000342650363802933	0.000483188108175033	0.000321939955497496
URB1	0.00624910820434393	0.00611984514112063	0.0057272966678386	0.0055299090067711	0.00601727561228317	0.00638520124704607	0.0069019381258544	0.0045722179468778
SNORA80A	0	0	0	7.05571901304603E-06	0	0	0	0
URB1-AS1	0.00018129743192897	0.000176892152978125	0.0002345501142541	6.55927493616184E-05	0.000193876185471281	0.000191293657231467	0.0001983169984351	0.000121364314503667
TCP10L	8.66991117037611E-05	6.02468422173173E-05	0.000137902483602583	0.000108413505105025	0.000175039402650878	0.000180027131438233	0.000142505207948967	7.05986856749464E-05
C21orf59	0.00245795305903863	0.00246300869042243	0.00295204872977563	0.00257114291791507	0.00297827395265453	0.0031038621536736	0.0029549842726999	0.00188472175012887
SYNJ1	0.0016982468275708	0.00133907742838617	0.00174728104443637	0.00160959576496533	0.00169129988496913	0.00172348734362503	0.00177072858529433	0.00140413612223587
PAXBP1-AS1	0.000653305096919433	0.000597115545722633	0.0010445482759586	0.00110796690406093	0.000889057920589367	0.00100824475263063	0.000871428977655767	0.0009535088690955
PAXBP1	0.00409436086650537	0.0039976220770054	0.0063512226433525	0.00646581142415563	0.00581416970399113	0.00581057319303257	0.0051389804548069	0.00630729188053567
C21orf62-AS1	1.65406375426891E-05	2.10016326601097E-05	5.00745684539765E-05	2.91957593824742E-05	0	1.16354115015001E-05	2.17745341675373E-05	2.11938284975343E-05
C21orf62	0	8.38173786952987E-06	2.09659898710876E-05	7.05571901304603E-06	4.11758810019615E-05	4.9322797983684E-06	4.73336930694007E-06	8.44908580891547E-06
LOC102724502	0	0	0	0	0	0	0	0
OLIG2	0	0	0	0	0	0	0	0
LINC00945	0	0	0	0	0	0	0	0
OLIG1	0	8.05016865103323E-06	0	0	5.86389890638287E-06	0	0	0
LOC101928107	0	0	0	0	0	0	0	0
LINC01548	0	0	0	0	0	0	0	0
IFNAR2	0.0039277301113087	0.00477374119911037	0.00467170265289893	0.00413567671786117	0.0050002077273295	0.00476559132996783	0.00524511965013907	0.00346672503569287
IL10RB-AS1	0.000127630061706867	0.00011526081985805	0.0001865029193177	0.000138241217736255	0.000191561549628567	0.000197616513018667	0.0002158571152585	0.000101531257657433
IL10RB	0.00846148811067017	0.0100047575147856	0.0121471404530675	0.0100884428443276	0.0110470052782258	0.01174240917298	0.0116626385902118	0.00850416634370217
IFNAR1	0.0141555570595978	0.0145226146508447	0.0170309548265872	0.0154265881609858	0.0168318145699549	0.0171676098240604	0.0190814510334281	0.0125418802899456
IFNGR2	0.00612947706090707	0.00703246171277053	0.0074230337071182	0.00629074089084853	0.0081705027337498	0.00775112025379967	0.0080140271845594	0.00581546841354963
TMEM50B	0.0045594539016512	0.00384406697872943	0.00483621587844763	0.004421069453786	0.00480546611450937	0.00507771852314147	0.00568394283454727	0.00418342934991583
DNAJC28	5.23868619248659E-05	4.61468462686993E-05	7.31918178549841E-05	4.49120339876254E-05	5.69169149349846E-05	5.352661726785E-05	6.27837692861699E-05	0.000118848980318916
GART	0.0093786626082032	0.00907503545310383	0.00885120157743203	0.00725209683445953	0.00887915438079077	0.00936400534438337	0.0107950337686823	0.00755049137491877
SON	0.0381127145214637	0.0329772113056449	0.0521337903766259	0.0567692041822802	0.0484634342047936	0.0449570691451901	0.0442827675159629	0.0631837703382503
MIR6501	0	0	0	0	0	0	0	0
DONSON	0.00320857141651083	0.00346704067501177	0.00268020702905427	0.00185235453503747	0.0025203816305585	0.0028818018154874	0.0035908965840104	0.0027616768548695
CRYZL1	0.0015955456873924	0.0021099945401691	0.00257254869337787	0.00250088117039987	0.00258750671325857	0.00254335011867677	0.00228867717793607	0.0028586984697493
ITSN1	0.0289719716632494	0.0279785124919914	0.0312761625815585	0.0285240010303745	0.0293289344532639	0.0314388228520465	0.0328593655271438	0.0288697556128326
ATP5O	0.00938721219440143	0.011045166124433	0.0124240887929893	0.00965776201054947	0.011774960840485	0.0116947887194573	0.0117695748166959	0.00893875847041703
LINC00649	0.0003447550642341	0.000405353722061133	0.000536300717181367	0.000424452696800567	0.0004801645898639	0.000407443506863967	0.0005456891791946	0.0002977899147158
LOC101928126	0.0002254634316387	0.000258318372789967	0.0003303967321022	0.000271372483120033	0.0003690624211906	0.0002850276745105	0.0004044061513564	0.000317551857586733
SLC5A3	0.00506203057518077	0.00534145838347627	0.00369843469357863	0.00340054452657767	0.00479013432039947	0.00375679736141393	0.0064216614557283	0.00400180500956933
MRPS6	0.00307729828559763	0.00392686572911883	0.003496957802752	0.002599228700702	0.00362273805614333	0.00340255922624533	0.00399652082952733	0.00265932068937277
LINC00310	2.84357700544652E-05	2.92768342318729E-05	3.59843874080704E-05	4.40846622409592E-05	1.95891925737034E-05	1.96420730439034E-05	4.0811506879201E-05	1.4105514339941E-05
KCNE2	4.89414517677464E-05	6.68169097103124E-05	5.78785937702346E-05	9.6052415241592E-05	6.339161996636E-05	7.37230585268153E-05	0.000112459567332526	5.22686284305399E-05
